,ticker,period,Aktywa ogółem,I. Aktywa trwałe,1. Wartości niematerialne i prawne,2. Rzeczowe składniki majątku trwałego,3. Należności długoterminowe,4. Inwestycje długoterminowe,5. Pozostałe aktywa trwałe,II. Aktywa obrotowe,1. Zapasy,2. Należności krótkoterminowe,3. Inwestycje krótkoterminowe,W tym: środki pieniężne i inne aktywa pieniężne,4. Pozostałe aktywa obrotowe,5. Aktywa trwałe przeznaczone do sprzedaży,Pasywa ogółem,I. Kapitał własny,1. Kapitał (fundusz) podstawowy,2. Udziały (akcje) własne (wielkość ujemna),3. Kapitał (fundusz) zapasowy,4. Zysk (strata) z lat ubiegłych,5. Zysk (strata) netto,6. Udziały niekontrolujące,II. Zobowiązania ogółem,1. Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,2. Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,III. Rozliczenia międzyokresowe,A. Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Zmiana stanu należności,Zmiana stanu zapasów,Zmiana stanu zobowiązań,Zmiana rezerw i pozostałe,Kapitał obrotowy,B. Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),C. Przepływy pieniężne z działalności finansowej,Emisja akcji,Odsetki pozyskane,Odsetki zapłacone,Dywidenda,Przepływy pieniężne razem (A+B+C),Środki pieniężne na koniec okresu,I. Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,II. Zysk (strata) ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,III. EBIT,Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),IV. Zysk (strata) z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,V. Zysk netto,W tym: zysk netto akcjonariuszy jednostki dominującej,Zysk netto na akcję
367,XTP,Y 12.19,8838.0,3639.0,2721.0,646.0,272.0,0.0,0.0,5199.0,0.0,935.0,0.0,4206.0,58.0,0.0,8838.0,6907.0,190.0,0.0,30886.0,-24169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.0,882.0,0.0,-10617.0,590.0,0.0,0.0,0.0,0.0,0.0,-276.0,328.0,9564.0,9607.0,0.0,0.0,0.0,-1329.0,4206.0,2063.0,7316.0,0.0,18834.0,-24087.0,6.0,10.0,-24091.0,70.0,104.0,0.0,-24125.0,0.0,-24125.0,0.0,-24198.0,-23797.0,-13.0307
368,YOL,Y 12.19,21149.0,679.0,33.0,146.0,5.0,0.0,495.0,20470.0,0.0,18265.0,948.0,1257.0,0.0,0.0,21149.0,-201.0,8879.0,0.0,7520.0,-16600.0,0.0,0.0,21350.0,12477.0,0.0,12278.0,0.0,199.0,0.0,8873.0,203.0,0.0,-3106.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,52.0,1074.0,0.0,0.0,0.0,0.0,-2068.0,1257.0,8941.0,6351.0,0.0,2201.0,389.0,207.0,4160.0,-3564.0,15.0,1520.0,0.0,-5069.0,0.0,-5069.0,0.0,-5069.0,-5069.0,-0.5709
369,ZAP,Y 12.19,5065612.0,3197178.0,49858.0,2817384.0,29155.0,28506.0,7474.0,1868434.0,445361.0,428544.0,177538.0,558227.0,258764.0,0.0,5065612.0,3470732.0,191150.0,0.0,237650.0,3041932.0,0.0,-3033.0,1597913.0,546917.0,13700.0,193258.0,0.0,0.0,339959.0,1050996.0,35077.0,26538.0,675797.0,244014.0,0.0,0.0,0.0,0.0,0.0,-616618.0,444440.0,-69923.0,0.0,0.0,0.0,33744.0,-10744.0,558227.0,3583576.0,2716744.0,253625.0,212718.0,400489.0,16710.0,43488.0,373711.0,19098.0,16617.0,-6.0,376186.0,0.0,376186.0,0.0,301025.0,302647.0,15.83
370,ZEP,Y 12.19,3118246.0,2182031.0,2748.0,1962033.0,0.0,73840.0,87201.0,936215.0,104341.0,262407.0,0.0,414634.0,154833.0,0.0,3118246.0,1174147.0,101647.0,0.0,1127848.0,-55348.0,0.0,2321.0,1941778.0,988294.0,0.0,38569.0,0.0,55016.0,894709.0,953484.0,796246.0,1502.0,448037.0,183401.0,0.0,0.0,0.0,0.0,0.0,19198.0,2181.0,-355917.0,0.0,0.0,0.0,0.0,111318.0,414634.0,2877920.0,3185762.0,4492.0,116648.0,-428982.0,13089.0,7696.0,-423589.0,11341.0,27644.0,0.0,-439892.0,0.0,-439892.0,0.0,-446146.0,-445179.0,-8.7593
371,ZMT,Y 12.19,200717.0,80956.0,481.0,77846.0,0.0,0.0,2629.0,116127.0,7819.0,45671.0,1248.0,26659.0,34730.0,3634.0,200717.0,114721.0,74144.0,0.0,148128.0,-107551.0,0.0,0.0,85996.0,23544.0,0.0,2547.0,0.0,9358.0,11639.0,62452.0,16297.0,7651.0,18630.0,9562.0,0.0,0.0,0.0,0.0,0.0,-4360.0,4873.0,-24794.0,0.0,0.0,0.0,0.0,-10524.0,26659.0,203411.0,163458.0,3434.0,19016.0,17503.0,-16921.0,5227.0,-4645.0,1406.0,2577.0,0.0,-5816.0,0.0,-5816.0,0.0,-5999.0,-5999.0,-0.0566
372,ZRE,Y 12.19,24909.0,15401.0,15.0,12530.0,0.0,264.0,2592.0,9508.0,2942.0,5301.0,0.0,1200.0,65.0,0.0,24909.0,6012.0,6164.0,-83.0,33754.0,-33823.0,0.0,0.0,18897.0,8697.0,0.0,0.0,0.0,0.0,8697.0,10200.0,1711.0,218.0,1307.0,750.0,0.0,0.0,0.0,0.0,0.0,-215.0,153.0,-1239.0,0.0,0.0,0.0,0.0,-147.0,1200.0,33089.0,26197.0,0.0,5767.0,1125.0,1635.0,1277.0,1483.0,7229.0,1128.0,0.0,7584.0,0.0,7584.0,-92.0,7503.0,7503.0,0.65
373,ZST,Y 12.19,399169.0,396065.0,1.0,9.0,0.0,394356.0,1699.0,3104.0,0.0,1516.0,0.0,1536.0,52.0,0.0,399169.0,324344.0,81988.0,0.0,67138.0,175218.0,0.0,0.0,74825.0,64403.0,0.0,41.0,0.0,0.0,64362.0,10422.0,1304.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1536.0,0.0,1.0,0.0,233.0,-234.0,871.0,2784.0,-2147.0,161195.0,222.0,0.0,158826.0,0.0,158826.0,0.0,128644.0,128644.0,47.07
374,ZUE,Y 12.19,554637.0,182336.0,32693.0,62402.0,0.0,0.0,30149.0,372301.0,30353.0,185772.0,9722.0,30378.0,116076.0,0.0,554637.0,150291.0,5758.0,-2690.0,93837.0,53386.0,0.0,150.0,404196.0,53318.0,0.0,13333.0,0.0,12450.0,27535.0,350878.0,65246.0,66006.0,-53530.0,13170.0,0.0,0.0,0.0,0.0,0.0,-2245.0,5392.0,4432.0,0.0,0.0,0.0,0.0,-51343.0,30378.0,996215.0,968268.0,0.0,21173.0,6774.0,1938.0,842.0,7870.0,1227.0,2344.0,0.0,6753.0,0.0,6753.0,0.0,3777.0,3753.0,0.16
375,ZUK,Y 12.19,60129.0,39959.0,15056.0,23703.0,0.0,0.0,1200.0,20170.0,9550.0,6618.0,0.0,3841.0,161.0,0.0,60129.0,20215.0,0.0,2211.0,14972.0,3032.0,0.0,0.0,39914.0,10255.0,0.0,2998.0,0.0,0.0,7257.0,29659.0,155.0,5266.0,-499.0,2625.0,0.0,0.0,0.0,0.0,0.0,82.0,140.0,762.0,0.0,0.0,0.0,0.0,345.0,3841.0,50438.0,41931.0,38.0,5285.0,3184.0,4435.0,3600.0,4019.0,0.0,1055.0,0.0,2964.0,0.0,2964.0,0.0,3032.0,3032.0,0.47
376,ZWC,Y 12.19,2581910.0,1734639.0,386961.0,1156444.0,19373.0,30066.0,141795.0,847253.0,142999.0,685727.0,7159.0,11368.0,0.0,18.0,2581910.0,86836.0,25678.0,0.0,140831.0,-79673.0,0.0,0.0,2495074.0,1166505.0,0.0,1050000.0,0.0,42200.0,74305.0,1328569.0,25940.0,0.0,558674.0,184955.0,0.0,0.0,0.0,0.0,0.0,-720882.0,722440.0,219347.0,0.0,0.0,0.0,462210.0,57139.0,11368.0,3569802.0,2359426.0,665417.0,203037.0,341922.0,0.0,17037.0,324885.0,193.0,25493.0,-2590.0,296995.0,0.0,296995.0,0.0,234145.0,234145.0,22.8
377,06N,Y 12.18,28645.0,20377.0,2711.0,5590.0,0.0,9439.0,2637.0,8268.0,8.0,1069.0,6656.0,415.0,120.0,0.0,28645.0,19500.0,13922.0,-468.0,51478.0,-45432.0,0.0,460.0,8685.0,2022.0,2000.0,0.0,0.0,0.0,22.0,6663.0,1415.0,151.0,-1286.0,1191.0,0.0,0.0,0.0,0.0,0.0,-577.0,47.0,2035.0,0.0,0.0,0.0,0.0,172.0,415.0,6445.0,3981.0,1047.0,3329.0,-1912.0,1221.0,623.0,-1314.0,1524.0,5713.0,-389.0,-5892.0,0.0,-5892.0,0.0,-4880.0,-4798.0,-0.3446
378,08N,Y 12.18,76696.0,36430.0,0.0,18268.0,0.0,17961.0,201.0,40266.0,0.0,1152.0,21156.0,17958.0,0.0,0.0,76696.0,64766.0,4279.0,0.0,21454.0,39033.0,0.0,4.0,11926.0,2347.0,0.0,0.0,0.0,0.0,2347.0,9579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10738.0,67.0,-1186.0,0.0,0.0,0.0,22.0,9552.0,17958.0,-1708.0,0.0,0.0,0.0,-4948.0,1599.0,97.0,-3446.0,0.0,-3022.0,0.0,-424.0,0.0,-424.0,0.0,230.0,222.0,0.0052
379,11B,Y 12.18,109263.0,41317.0,17138.0,18734.0,0.0,5094.0,351.0,67946.0,0.0,16398.0,27000.0,24251.0,297.0,0.0,109263.0,89912.0,229.0,0.0,52341.0,37342.0,0.0,0.0,19351.0,12018.0,0.0,11340.0,0.0,0.0,678.0,7334.0,0.0,759.0,39046.0,4493.0,0.0,0.0,0.0,0.0,0.0,-55572.0,26572.0,12600.0,0.0,0.0,0.0,0.0,-3926.0,24251.0,82114.0,0.0,0.0,0.0,47663.0,617.0,1331.0,46949.0,1351.0,194.0,0.0,48106.0,0.0,48106.0,0.0,37550.0,37550.0,16.42
380,1AT,Y 12.18,1871985.0,145980.0,63077.0,72293.0,236.0,0.0,10374.0,1726005.0,1487453.0,46657.0,0.0,191895.0,0.0,0.0,1871985.0,858362.0,193573.0,0.0,460969.0,203820.0,0.0,-1095.0,1014718.0,391595.0,16715.0,232662.0,0.0,0.0,142218.0,623123.0,264380.0,2152.0,37845.0,1487.0,0.0,0.0,0.0,0.0,0.0,1415.0,676.0,-113210.0,0.0,0.0,0.0,0.0,-73950.0,191895.0,1055023.0,771485.0,14632.0,16072.0,252834.0,10310.0,3544.0,259600.0,6462.0,10700.0,0.0,255362.0,0.0,255362.0,0.0,206637.0,200705.0,5.18
381,3RG,Y 12.18,4725.0,2668.0,2225.0,346.0,97.0,0.0,0.0,2057.0,1511.0,316.0,0.0,21.0,209.0,0.0,4725.0,1490.0,2600.0,0.0,38662.0,-39772.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3228.0,712.0,0.0,-4380.0,366.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,2392.0,3109.0,0.0,0.0,0.0,-188.0,21.0,8437.0,0.0,0.0,0.0,-4926.0,15.0,4802.0,-9713.0,170.0,281.0,0.0,-9824.0,0.0,-9824.0,669.0,-9182.0,-9075.0,-0.349
382,4FM,Y 12.18,64206.0,38464.0,29802.0,7244.0,0.0,7.0,1412.0,25742.0,226.0,15273.0,0.0,7386.0,2857.0,0.0,64206.0,40972.0,4239.0,-970.0,30924.0,6779.0,0.0,1967.0,21267.0,3416.0,0.0,1012.0,0.0,1650.0,755.0,17851.0,7306.0,0.0,8239.0,2905.0,0.0,0.0,0.0,0.0,0.0,-3594.0,6315.0,-1412.0,340.0,0.0,0.0,2442.0,3234.0,7386.0,60934.0,38937.0,5368.0,6664.0,9964.0,137.0,807.0,9293.0,-826.0,0.0,0.0,8467.0,0.0,8467.0,0.0,7916.0,7513.0,1.82
383,AAT,Y 12.18,176947.0,158160.0,0.0,130.0,0.0,157618.0,412.0,18787.0,0.0,823.0,17732.0,191.0,41.0,0.0,176947.0,171944.0,15212.0,0.0,179547.0,-22815.0,0.0,0.0,5003.0,412.0,0.0,0.0,0.0,0.0,412.0,4591.0,335.0,9.0,-1690.0,28.0,0.0,0.0,0.0,0.0,0.0,1851.0,191.0,-14.0,0.0,0.0,0.0,0.0,147.0,191.0,1177.0,0.0,0.0,0.0,-1953.0,-234.0,7333.0,-9520.0,806.0,169.0,0.0,-8883.0,0.0,-8883.0,0.0,-8883.0,-8883.0,-0.5839
384,ABS,Y 12.18,362053.0,300569.0,277429.0,20334.0,0.0,0.0,2806.0,61484.0,390.0,46680.0,0.0,12800.0,1614.0,0.0,362053.0,298320.0,167091.0,0.0,62543.0,68686.0,0.0,0.0,63733.0,13012.0,0.0,6701.0,0.0,4502.0,1809.0,50721.0,14611.0,22743.0,80194.0,18557.0,0.0,0.0,0.0,0.0,0.0,-12516.0,3568.0,-51964.0,0.0,0.0,0.0,43444.0,15714.0,12800.0,254690.0,146061.0,13386.0,19041.0,76202.0,809.0,434.0,76577.0,414.0,862.0,0.0,76129.0,0.0,76129.0,0.0,62569.0,62569.0,1.87
385,ACG,Y 12.18,166433.0,89906.0,5426.0,79759.0,0.0,1354.0,3367.0,76527.0,50624.0,18003.0,0.0,4714.0,3186.0,0.0,166433.0,111812.0,0.0,2449.0,70354.0,39009.0,0.0,0.0,54621.0,12032.0,0.0,51.0,0.0,0.0,11981.0,42589.0,10402.0,1680.0,50690.0,9299.0,0.0,0.0,0.0,0.0,0.0,-21554.0,21625.0,-42440.0,869.0,0.0,0.0,24490.0,-13304.0,4714.0,237426.0,149478.0,22717.0,15738.0,49493.0,753.0,684.0,49562.0,576.0,349.0,-1359.0,48430.0,0.0,48430.0,0.0,39009.0,39009.0,4.01
386,ACP,Y 12.18,12646100.0,7652600.0,6245000.0,849400.0,127500.0,286600.0,144100.0,4982600.0,94300.0,2556700.0,139300.0,1800500.0,391800.0,10900.0,12646100.0,5717700.0,83000.0,0.0,4200400.0,1434300.0,0.0,1944600.0,4983800.0,1864100.0,0.0,1263200.0,0.0,32100.0,568800.0,3119700.0,638200.0,733500.0,1000700.0,459500.0,0.0,0.0,0.0,0.0,0.0,-500100.0,488900.0,-264300.0,96500.0,0.0,0.0,249800.0,236300.0,1800500.0,9328600.0,7339400.0,503900.0,676100.0,809200.0,38700.0,51100.0,796800.0,93400.0,116200.0,2000.0,774000.0,0.0,774000.0,0.0,593700.0,333300.0,4.02
387,ACT,Y 12.18,562020.0,167772.0,7654.0,159782.0,12.0,324.0,0.0,394248.0,128041.0,172610.0,0.0,93597.0,0.0,0.0,562020.0,115787.0,1696.0,0.0,91972.0,22119.0,0.0,-9505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455738.0,701.0,0.0,31572.0,8938.0,0.0,0.0,0.0,0.0,0.0,21.0,1414.0,-23494.0,0.0,0.0,0.0,0.0,8099.0,93597.0,1603903.0,1486027.0,116298.0,29323.0,-27745.0,13107.0,9755.0,-24393.0,0.0,806.0,0.0,-25199.0,0.0,-25199.0,0.0,-25238.0,-23708.0,-1.3981
388,ADV,Y 12.18,82752.0,68118.0,32443.0,369.0,0.0,9135.0,26171.0,14223.0,3296.0,5288.0,0.0,1454.0,4185.0,411.0,82752.0,38044.0,1178.0,-2.0,111038.0,-74170.0,0.0,15950.0,28758.0,15552.0,0.0,4875.0,0.0,0.0,10677.0,13206.0,5534.0,1015.0,-14562.0,3115.0,0.0,0.0,0.0,0.0,0.0,-7966.0,4165.0,20381.0,16094.0,0.0,0.0,0.0,-2147.0,1454.0,2794.0,0.0,0.0,0.0,-21654.0,181.0,3733.0,-25206.0,1443.0,1233.0,-4147.0,-29143.0,0.0,-29143.0,0.0,-27208.0,-22388.0,-1.8998
389,AGO,Y 12.18,1399826.0,981298.0,420680.0,519472.0,14573.0,11674.0,14899.0,418528.0,35777.0,227298.0,122450.0,33003.0,0.0,0.0,1399826.0,975010.0,46581.0,0.0,147192.0,781237.0,0.0,21149.0,403667.0,114999.0,0.0,97823.0,0.0,0.0,17176.0,288668.0,6992.0,13946.0,81130.0,87634.0,0.0,0.0,0.0,0.0,0.0,-19819.0,93323.0,-47506.0,0.0,0.0,0.0,23290.0,13805.0,33003.0,1141158.0,777437.0,206595.0,141079.0,16047.0,22515.0,37687.0,875.0,29709.0,8924.0,-772.0,20888.0,0.0,20888.0,0.0,9379.0,5088.0,0.11
390,AGT,Y 12.18,372534.0,72479.0,13888.0,53132.0,0.0,0.0,5459.0,300054.0,124318.0,81597.0,530.0,93609.0,0.0,0.0,372534.0,330207.0,2485.0,0.0,364503.0,-36781.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41353.0,1301.0,0.0,66227.0,9719.0,0.0,0.0,0.0,0.0,0.0,-24837.0,24837.0,-9369.0,0.0,0.0,0.0,0.0,32021.0,93609.0,299039.0,223988.0,6425.0,16419.0,52207.0,1331.0,10219.0,43319.0,13975.0,5715.0,0.0,51579.0,0.0,51579.0,0.0,50884.0,50824.0,2.35
391,ALE,Y 12.18,14762341.0,13613730.0,13427122.0,164087.0,11652.0,360.0,10509.0,1148611.0,8225.0,339959.0,6400.0,794027.0,0.0,0.0,14762341.0,9056693.0,830015.0,0.0,7408681.0,817997.0,0.0,0.0,5705648.0,5226637.0,0.0,4454998.0,0.0,85513.0,686126.0,479011.0,36403.0,0.0,918606.0,421697.0,0.0,0.0,0.0,0.0,0.0,-111978.0,116451.0,-368996.0,0.0,0.0,0.0,0.0,437632.0,794027.0,1978017.0,0.0,0.0,0.0,761455.0,0.0,85182.0,676273.0,7075.0,323027.0,0.0,360321.0,0.0,360321.0,0.0,271904.0,271904.0,0.03
392,ALG,Y 12.18,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,-56.0,431.0,0.0,27219.0,-27706.0,0.0,0.0,106.0,99.0,0.0,0.0,0.0,0.0,99.0,7.0,7.0,0.0,-346.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,-990.0,0.0,0.0,0.0,0.0,-44.0,0.0,-1435.0,0.0,0.0,0.0,-1945.0,281.0,54.0,-1718.0,1428.0,1230.0,0.0,-1520.0,0.0,-1520.0,0.0,-3879.0,-3879.0,-0.9004
393,ALI,Y 12.18,178906.0,5969.0,1981.0,681.0,0.0,187.0,3120.0,172937.0,0.0,25828.0,101768.0,44519.0,822.0,0.0,178906.0,143292.0,4612.0,0.0,72187.0,66493.0,0.0,11733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23881.0,7020.0,0.0,55223.0,594.0,0.0,0.0,0.0,0.0,0.0,-63017.0,297.0,-73238.0,0.0,0.0,0.0,68718.0,-81032.0,44519.0,287822.0,0.0,0.0,0.0,65115.0,4545.0,8608.0,61052.0,2155.0,2323.0,0.0,60884.0,0.0,60884.0,0.0,52239.0,49719.0,1.07
394,ALL,Y 12.18,136970.0,57119.0,44015.0,11668.0,0.0,129.0,1307.0,79851.0,8580.0,53385.0,962.0,5523.0,11401.0,0.0,136970.0,86731.0,3707.0,0.0,38412.0,44612.0,0.0,0.0,50239.0,12954.0,0.0,4657.0,794.0,0.0,7503.0,37285.0,12455.0,2528.0,8531.0,7888.0,0.0,0.0,0.0,0.0,0.0,-3177.0,3066.0,-6910.0,0.0,0.0,0.0,0.0,-1556.0,5523.0,117730.0,85425.0,15689.0,10365.0,6251.0,88.0,217.0,6122.0,136.0,408.0,0.0,5850.0,0.0,5850.0,0.0,5011.0,5017.0,0.41
395,AMC,Y 12.18,1827944.0,658474.0,145574.0,423225.0,0.0,10994.0,78681.0,1158813.0,447513.0,569226.0,34078.0,76044.0,31952.0,10657.0,1827944.0,834138.0,15551.0,0.0,691352.0,127235.0,0.0,645.0,993161.0,149469.0,0.0,123430.0,0.0,6208.0,19831.0,843692.0,158081.0,168.0,155750.0,53167.0,0.0,0.0,0.0,0.0,0.0,-81769.0,92440.0,-88966.0,0.0,0.0,0.0,23326.0,-14985.0,76044.0,2927638.0,2124406.0,313332.0,336233.0,153667.0,9796.0,10425.0,153038.0,6722.0,23151.0,0.0,136609.0,0.0,136609.0,0.0,114595.0,114188.0,14.69
396,AML,Y 12.18,865757.0,372137.0,2509.0,328901.0,0.0,0.0,40726.0,493621.0,176781.0,287447.0,217.0,28946.0,229.0,0.0,865757.0,533745.0,1548.0,0.0,328802.0,203395.0,0.0,0.0,332013.0,50198.0,0.0,24329.0,0.0,0.0,25869.0,281815.0,326.0,4587.0,96007.0,30541.0,0.0,0.0,0.0,0.0,0.0,-33802.0,34090.0,-53252.0,0.0,0.0,0.0,45200.0,8953.0,28946.0,1655340.0,1509171.0,31831.0,27838.0,86501.0,4751.0,411.0,90840.0,805.0,1099.0,0.0,90545.0,0.0,90545.0,0.0,74346.0,74346.0,4.8
397,ANR,Y 12.18,111061.0,11651.0,4539.0,1489.0,0.0,2948.0,0.0,99410.0,69074.0,21691.0,1000.0,7534.0,112.0,0.0,111061.0,35072.0,734.0,0.0,99518.0,-65179.0,0.0,0.0,75989.0,952.0,0.0,0.0,0.0,941.0,11.0,75037.0,3322.0,2866.0,-14872.0,3581.0,0.0,0.0,0.0,0.0,0.0,-2726.0,2719.0,20109.0,16022.0,0.0,0.0,0.0,2511.0,7534.0,220796.0,0.0,0.0,0.0,-6292.0,516.0,1222.0,-6998.0,51.0,1335.0,0.0,-8282.0,0.0,-8282.0,0.0,-8280.0,-8280.0,-0.5394
398,APE,Y 12.18,100766.0,43224.0,4235.0,36541.0,0.0,261.0,2187.0,57542.0,14758.0,31085.0,1629.0,4351.0,5719.0,0.0,100766.0,46242.0,5637.0,0.0,28008.0,12597.0,0.0,0.0,54524.0,23115.0,0.0,17429.0,0.0,0.0,5686.0,31409.0,6420.0,494.0,3291.0,2830.0,0.0,0.0,0.0,0.0,0.0,20640.0,1889.0,-24639.0,0.0,0.0,0.0,0.0,-708.0,4351.0,123932.0,90344.0,8467.0,13463.0,11658.0,1117.0,800.0,11975.0,278.0,1886.0,0.0,10367.0,0.0,10367.0,0.0,6841.0,6841.0,0.24
399,APL,Y 12.18,12725.0,2988.0,233.0,2252.0,0.0,501.0,2.0,9737.0,4379.0,3762.0,0.0,1591.0,5.0,0.0,12725.0,-5460.0,3282.0,0.0,0.0,-8742.0,0.0,0.0,18185.0,13.0,0.0,0.0,0.0,0.0,13.0,18172.0,106.0,0.0,1265.0,163.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,-1080.0,0.0,0.0,0.0,0.0,200.0,1591.0,5066.0,3515.0,93.0,1139.0,319.0,215.0,141.0,393.0,84.0,1032.0,0.0,-555.0,0.0,-555.0,0.0,-555.0,-555.0,-0.1691
400,APN,Y 12.18,174457.0,105910.0,13328.0,84637.0,0.0,1740.0,6205.0,68547.0,39422.0,19389.0,0.0,9476.0,260.0,0.0,174457.0,158511.0,2519.0,-3298.0,142211.0,17079.0,0.0,2090.0,13856.0,1489.0,0.0,88.0,0.0,0.0,1401.0,12367.0,2105.0,177.0,23170.0,7125.0,0.0,0.0,0.0,0.0,0.0,-11899.0,12675.0,-6628.0,1197.0,0.0,0.0,4030.0,4643.0,9476.0,105713.0,68399.0,2794.0,16752.0,17768.0,675.0,1032.0,17411.0,497.0,316.0,0.0,17592.0,0.0,17592.0,0.0,14683.0,14327.0,1.14
401,APR,Y 12.18,610999.0,67454.0,5508.0,60090.0,0.0,154.0,1702.0,543545.0,434702.0,81799.0,5131.0,21913.0,0.0,0.0,610999.0,315162.0,13012.0,0.0,243508.0,58642.0,0.0,0.0,295837.0,112730.0,0.0,90210.0,0.0,19351.0,3169.0,183107.0,1994.0,6793.0,22440.0,8666.0,0.0,0.0,0.0,0.0,0.0,-5175.0,5094.0,-12064.0,1298.0,0.0,0.0,0.0,5201.0,21913.0,1154993.0,847970.0,205869.0,18205.0,82949.0,374.0,2351.0,80972.0,525.0,7196.0,0.0,74301.0,0.0,74301.0,0.0,58642.0,58642.0,0.46
402,APT,Y 12.18,839190.0,459944.0,215534.0,184360.0,6433.0,2864.0,38368.0,378800.0,165625.0,174565.0,3238.0,29935.0,5437.0,446.0,839190.0,471391.0,3311.0,0.0,443111.0,24969.0,0.0,5593.0,362206.0,54769.0,15079.0,24007.0,5643.0,5643.0,25119.0,307437.0,75536.0,2049.0,89783.0,41782.0,0.0,0.0,0.0,0.0,0.0,-45132.0,51445.0,-56922.0,0.0,0.0,0.0,37010.0,-12271.0,29935.0,827802.0,568897.0,42023.0,120012.0,96870.0,7985.0,13730.0,91125.0,7177.0,6528.0,5725.0,91774.0,0.0,91774.0,1169.0,70405.0,67788.0,2.05
403,ARH,Y 12.18,1171439.0,230510.0,2224.0,204205.0,295.0,0.0,23786.0,940929.0,716135.0,57133.0,131.0,165792.0,1738.0,0.0,1171439.0,461372.0,257423.0,-962.0,27248.0,177663.0,0.0,29674.0,680393.0,216323.0,0.0,176446.0,0.0,43.0,39834.0,464070.0,14300.0,0.0,109208.0,1891.0,0.0,0.0,0.0,0.0,0.0,-95198.0,56268.0,21760.0,1364.0,0.0,0.0,36873.0,35770.0,165792.0,484474.0,352157.0,12547.0,33334.0,86436.0,21008.0,23655.0,83789.0,2392.0,6502.0,0.0,79679.0,0.0,79679.0,0.0,56026.0,53002.0,2.06
404,ARR,Y 12.18,121728.0,50847.0,27452.0,9004.0,1745.0,7784.0,4862.0,70881.0,3473.0,64786.0,0.0,2376.0,246.0,0.0,121728.0,48601.0,854.0,0.0,31885.0,15862.0,0.0,110.0,73017.0,19527.0,0.0,13479.0,0.0,335.0,5713.0,53490.0,10150.0,0.0,13552.0,6666.0,0.0,0.0,0.0,0.0,0.0,-4164.0,4807.0,-8052.0,0.0,0.0,0.0,70.0,1336.0,2376.0,176982.0,0.0,0.0,0.0,4825.0,1613.0,1155.0,5283.0,262.0,2139.0,0.0,3406.0,0.0,3406.0,0.0,2663.0,2590.0,0.61
405,ART,Y 12.18,38941.0,5880.0,409.0,849.0,96.0,0.0,4526.0,33061.0,0.0,5805.0,0.0,11220.0,16037.0,0.0,38941.0,34861.0,119.0,0.0,51345.0,-16604.0,0.0,0.0,4080.0,735.0,0.0,0.0,0.0,0.0,735.0,3346.0,2192.0,56.0,-4968.0,499.0,0.0,0.0,0.0,0.0,0.0,-136.0,246.0,9937.0,10078.0,0.0,0.0,0.0,0.0,11220.0,20120.0,12117.0,696.0,2570.0,4737.0,22.0,17654.0,-12895.0,48.0,350.0,0.0,-13197.0,0.0,-13197.0,0.0,-10475.0,-10475.0,-0.8805
406,ASB,Y 12.18,1894141.0,109734.0,13039.0,94932.0,0.0,1263.0,500.0,1784406.0,677539.0,658064.0,4091.0,381328.0,63385.0,0.0,1894141.0,372052.0,41733.0,0.0,88421.0,241899.0,0.0,1034.0,1521054.0,2628.0,0.0,327.0,0.0,0.0,2301.0,1518426.0,184819.0,0.0,70224.0,9651.0,0.0,0.0,0.0,0.0,0.0,-11775.0,10914.0,-12670.0,0.0,0.0,0.0,22953.0,45778.0,381328.0,7780940.0,7412140.0,173059.0,85168.0,110573.0,0.0,0.0,110573.0,16434.0,70013.0,-113.0,56881.0,0.0,56881.0,0.0,45256.0,45256.0,0.82
